,FBProphet,XGBoost,Arima_rsme_optimal,arima_AIC,Actual,LSTM,Date
517,831.8555325295038,609.09033,667.3430332240102,667.2825866998973,597.442993,,2016-06-23
518,847.824715078908,621.93695,598.5788186674787,598.6795807024605,625.575012,-3112.141357421875,2016-06-24
519,885.8554352952633,671.7035,625.7239233753523,626.8655542294605,665.281006,879.4780883789062,2016-06-25
520,928.8316731441324,669.61914,665.8351833781841,666.647406190987,665.93103,3099.95849609375,2016-06-26
521,940.410087997303,627.09015,667.8367963444466,667.2986692979442,629.348999,-609.1627807617188,2016-06-27
522,973.4145478178192,661.38745,630.3747864170415,630.6467659494524,658.10199,4983.455078125,2016-06-28
523,975.7751734294884,643.1689,657.8603368257366,659.4546994009401,644.122009,5349.18017578125,2016-06-29
524,981.8549071318556,645.1566,646.4081813614728,645.4480268692347,640.591003,2243.637939453125,2016-06-30
525,982.8974574042554,671.01746,641.1674799867228,641.9102726817297,672.515015,-3313.861083984375,2016-07-01
526,1005.7464821291996,678.52185,672.151225746549,673.8952001248648,676.734009,2380.750732421875,2016-07-02
527,1033.396563921326,701.0388,679.3235819278443,678.1222288030514,704.968018,-1958.348876953125,2016-07-03
528,1029.6050899842871,657.0844,704.9429845941049,706.4099153773639,658.804016,2165.805419921875,2016-07-04
529,1047.286856757764,682.2465,660.3719246723945,660.1580646757232,683.208984,1749.28173828125,2016-07-05
530,1034.453597448908,670.0494,684.3778075763198,684.60952779619,670.41803,3800.983642578125,2016-07-06
531,1025.54136562642,678.49915,670.8755840694996,671.7942202677765,678.090027,470.7256164550781,2016-07-07
532,1011.8595401782286,643.8543,679.526590895325,679.480828446969,640.687988,332.5115051269531,2016-07-08
533,1020.3112211972356,664.0458,642.3410460794072,642.0074430676366,666.383972,-2708.998291015625,2016-07-09
534,1033.945475196109,651.30493,665.8160595207341,667.752474666358,650.598999,-2448.018798828125,2016-07-10
535,1016.5704486750546,647.7332,652.7976665775071,651.9373882995717,648.484009,1629.51806640625,2016-07-11
536,1021.1490826757016,655.1788,649.3455983784843,649.8183595218846,648.28302,3010.501953125,2016-07-12
537,995.7395482330994,668.4346,648.2666054350493,649.6169866647882,664.796997,3390.737060546875,2016-07-13
538,974.8232704342618,654.8214,666.4800741414115,666.1624744933073,652.922974,490.7265930175781,2016-07-14
539,949.7542563521392,648.3298,654.0547955194811,654.2658000669772,659.171021,2599.822998046875,2016-07-15
540,947.4794639061556,663.1706,659.1251391127064,660.5257697806884,663.781006,-2436.231201171875,2016-07-16
541,951.090656422437,662.188,665.6284366526164,665.144546486897,661.992981,2318.711181640625,2016-07-17
542,924.4367677884128,675.21265,662.7089337727214,663.353112065314,679.809021,186.6262664794922,2016-07-18
543,920.5185360117292,670.9699,679.9952494120772,681.2030946068896,672.737976,4153.66455078125,2016-07-19
544,887.4275686248784,668.4367,674.7817864333399,674.1185858235966,672.80603,4569.4716796875,2016-07-20
545,859.6727678216503,664.01105,673.3521316943558,674.1867694516415,665.228027,-2097.868896484375,2016-07-21
546,828.627905027045,666.67224,665.8393214403604,666.5943261960423,664.921997,879.9815063476562,2016-07-22
547,821.2501676627235,646.523,666.6972719896504,666.2877127935174,650.726013,-325.8766784667969,2016-07-23
548,820.6302163930641,652.2966,651.2309892903224,652.0646448150213,655.409973,4526.546875,2016-07-24
549,790.6028752343591,659.9238,656.059674582751,656.7575458118425,661.263,-387.6828308105469,2016-07-25
550,784.140309741957,654.2494,662.6601519336998,662.621738941132,654.226013,2665.6044921875,2016-07-26
551,749.2899499263267,646.3701,654.8977263621405,655.5713262395725,651.627014,4262.5537109375,2016-07-27
552,720.5001707464844,647.0138,652.4462826383406,652.9673660527076,654.492004,1896.236572265625,2016-07-28
553,689.0675928102464,656.1094,655.6196643940686,655.8378249055041,655.111023,-1398.390380859375,2016-07-29
554,681.8558834940859,662.1307,655.7415355089363,656.4580252973456,657.012024,964.9456176757812,2016-07-30
555,681.8466358530404,652.3425,657.9486200716151,658.3626538386658,655.099976,2089.19091796875,2016-07-31
556,652.7514661176592,622.83014,656.1770224022425,656.4469572149549,624.60199,1745.497314453125,2016-08-01
557,647.4071812101383,604.2367,625.7501605299706,625.8906690208969,606.396973,-2275.535888671875,2016-08-02
558,613.7162461666494,549.03925,607.1383706695283,607.6507529859615,548.656006,4151.525390625,2016-08-03
559,585.9755146759935,566.0614,550.1676227670777,549.7985857215813,566.328979,1314.285888671875,2016-08-04
560,555.3270137751324,575.675,565.8635014056084,567.505679609114,578.281006,-3048.003662109375,2016-08-05
561,548.4805711671943,579.62506,578.9715219838841,579.4807386994338,575.030029,2112.12548828125,2016-08-06
562,548.2687531982237,590.51654,576.4757959001074,576.2235003368282,587.770996,-1.575400948524475,2016-08-07
563,518.2631306792637,591.90857,587.2511967877366,588.9889919579916,592.736023,-2180.793701171875,2016-08-08
564,511.17359001152,585.5672,593.8034409912487,593.9635655745519,591.038025,-1997.560302734375,2016-08-09
565,521.2033775180489,594.26733,592.3266724585301,592.2623033597475,587.64801,2798.716552734375,2016-08-10
566,536.1497095613722,588.3175,587.3137473242417,588.8657694105788,592.124023,-2282.545654296875,2016-08-11
567,547.0895814109772,592.5251,593.3456493737513,593.3503891492421,588.797974,3495.49365234375,2016-08-12
568,580.6944557811521,585.1495,589.7093424767532,590.0179450765072,587.356995,3648.583740234375,2016-08-13
569,619.7871739494831,586.1244,587.2980956829274,588.5741946672981,585.588989,2554.40185546875,2016-08-14
570,627.959412260162,574.5833,586.8500066058347,586.8027876254162,570.494019,-1263.754150390625,2016-08-15
571,657.9713272996487,571.0044,571.3271093848757,571.6787497545018,567.242981,4953.361328125,2016-08-16
572,657.6954312815215,579.25757,567.2008884252813,568.4214441559037,577.760986,-1159.873291015625,2016-08-17
573,661.447499715805,576.13824,578.7255036214723,578.9597173142224,573.70697,3955.090087890625,2016-08-18
574,660.4381752405116,578.76874,574.4554541375267,574.8978924056303,574.338989,1050.439453125,2016-08-19
575,681.4949686962527,565.95557,574.4837313515508,575.5311290705777,576.083984,-327.5124206542969,2016-08-20
576,707.6150825148416,582.63574,577.0365102540108,577.2794855258566,581.939026,3558.154052734375,2016-08-21
577,702.5780783422733,575.0869,582.4256862544098,583.1458010024015,581.310974,3257.3525390625,2016-08-22
578,719.3401605534573,584.9682,581.7298247236344,582.5165401234709,586.770996,-3944.985107421875,2016-08-23
579,705.9722694542247,582.53357,587.6265562118203,587.9870684862321,583.411987,-4052.939208984375,2016-08-24
580,696.9849582160355,580.9637,583.9664331457752,584.6215968006899,580.179993,414.2724914550781,2016-08-25
581,683.773904117485,577.61847,580.7334306737691,581.3833819665575,577.752991,1317.321044921875,2016-08-26
582,693.3359509823053,578.4042,578.5379537022643,578.9517069180125,579.452026,-3742.543701171875,2016-08-27
583,708.8163066847851,576.26764,579.8531726123564,580.6540134569333,569.830017,-1508.081787109375,2016-08-28
584,694.1161130344394,576.3848,570.6405054510227,571.0134678498639,574.070984,-1761.970947265625,2016-08-29
585,702.2823451651234,574.6054,574.5206919260472,575.2626077366367,574.114014,1116.560791015625,2016-08-30
586,681.4424033745913,578.7625,574.6066923534881,575.3057206386799,577.591003,-4577.26416015625,2016-08-31
587,666.1265182149809,578.6203,578.2987584813241,578.7894069695769,575.546021,-2213.531005859375,2016-09-01
588,647.7119382150481,573.6501,576.0855504249015,576.7404863038055,572.409973,-3352.480712890625,2016-09-02
589,653.1388831548797,574.7559,572.9721876002843,573.5983962741101,575.554993,-3633.146240234375,2016-09-03
590,665.4589360790719,599.0943,576.1404684416258,576.7494755862039,598.590027,-3651.035400390625,2016-09-04
591,648.4451010758776,603.58405,598.7054509267177,599.8288181180362,608.98999,3304.8095703125,2016-09-05
592,654.985452341592,605.7558,609.8610190503854,610.2487453481466,606.505981,1348.44482421875,2016-09-06
593,633.0226640984051,614.79395,607.3216181878688,607.7599701762474,610.572998,-2034.568115234375,2016-09-07
594,616.8824278566335,619.6165,610.8081796485153,611.8347900028923,614.63501,727.5437622070312,2016-09-08
595,597.7245733467471,626.00183,615.5197662357704,615.9045915011692,626.35199,3807.089599609375,2016-09-09
596,602.2666876925427,625.8809,626.9204922487384,627.6440198901627,622.927002,2536.52099609375,2016-09-10
597,613.3406870683116,624.5158,623.5400993339849,624.212473151564,623.424011,1822.71142578125,2016-09-11
598,594.5113241104896,607.2098,624.322301570904,624.7104340676952,607.005005,647.6470336914062,2016-09-12
599,598.4782947964991,609.8233,607.7935836179836,608.2599517868334,608.025024,-3497.084716796875,2016-09-13
600,573.0239620425614,601.40704,608.4069959738408,609.2819279937431,608.841003,3356.515869140625,2016-09-14
601,552.3494277710379,608.2319,609.6341553219748,610.0994725199889,610.588013,-3662.594970703125,2016-09-15
602,527.532501073089,599.4863,611.2249396182856,611.8498338031766,607.245972,-3445.920166015625,2016-09-16
603,525.2571028728048,604.2856,607.8140679908554,608.5013811743027,607.218018,-930.4025268554688,2016-09-17
604,528.3743300819783,606.2595,607.9351690878649,608.4733735345242,606.28302,-2566.543701171875,2016-09-18
605,500.52396205577406,617.6738,606.8937574321303,607.5365813031558,609.870972,-2584.145263671875,2016-09-19
606,494.5379106627024,621.35626,610.3620165731622,611.1314173893812,609.254028,-1046.050048828125,2016-09-20
607,458.3875131294972,604.5373,610.0514769174049,610.5132898866856,603.588013,-3756.128662109375,2016-09-21
608,426.5173308327608,593.1865,604.2324967162756,604.8364015571864,597.278992,148.7112274169922,2016-09-22
609,390.298986376516,587.5293,597.8655374091873,598.5152646369739,596.198975,-980.4381713867188,2016-09-23
610,376.7546197363349,605.18555,596.8237343295043,597.4331726401592,602.960999,76.11185455322266,2016-09-24
611,369.1102832098381,605.5125,603.4080758946372,604.2081838405948,602.749023,3680.41064453125,2016-09-25
612,331.4082102086145,600.4069,603.4384731087536,603.9958008771491,600.807007,733.9631958007812,2016-09-26
613,316.8996642853481,614.8391,601.4777611202346,602.0500560065432,608.021973,1668.2734375,2016-09-27
614,273.98052125074673,604.3529,608.3298837223492,609.2788711398546,606.242981,2392.7998046875,2016-09-28
615,237.5125440312177,608.5636,607.1072351104383,607.4964654651552,605.018982,3731.2080078125,2016-09-29
616,199.26421461266227,609.33496,605.6117149603313,606.2701173384204,605.715027,-602.5460815429688,2016-09-30
617,186.6210628671779,611.1063,606.0941688987481,606.9674982456477,609.929016,2277.056884765625,2016-10-01
618,183.12618844055487,614.7931,610.6940045980753,611.1895727325478,613.947998,-1895.037841796875,2016-10-02
619,153.08029426166377,614.8448,614.4695388787051,615.2162623163265,610.968018,-552.0905151367188,2016-10-03
620,149.92331777334584,610.12195,611.5610713335429,612.2305676741697,612.052002,-779.8375854492188,2016-10-04
621,122.16017757344888,608.8261,612.7587323966457,613.3166306376609,610.218018,2737.49658203125,2016-10-05
622,104.67276666066482,608.9966,610.7395623872042,611.4791291006186,612.469971,5376.63330078125,2016-10-06
623,89.15819630909982,617.4578,613.0426237261541,613.7354011860932,612.607971,1267.09716796875,2016-10-07
624,102.83181252506756,611.7891,613.2932309858128,613.8736658231285,617.341003,1167.3916015625,2016-10-08
625,128.96755690095324,619.6704,617.7840554449333,618.6157715824436,619.171997,4082.84375,2016-10-09
626,131.49929237748847,612.8184,619.834372737912,620.4502744631786,616.822021,2690.858154296875,2016-10-10
627,163.40641826114734,621.96576,617.548543554775,618.0957948796924,619.237976,-652.6154174804688,2016-10-11
628,172.64629071513718,635.7796,619.6397172664786,620.5163798901045,640.870972,-2463.108154296875,2016-10-12
629,193.47667142181945,637.27606,641.211255749453,642.1907768343284,636.030029,4646.66943359375,2016-10-13
630,216.9022208772172,637.5289,637.168968117716,637.3405781404647,637.007996,-3799.112548828125,2016-10-14
631,269.3950094717379,644.3326,637.379861689196,638.3204153818507,640.310974,4932.98583984375,2016-10-15
632,333.4496524865658,640.5914,640.798460043483,641.6297083976326,639.083008,-1996.657958984375,2016-10-16
633,372.2021727719339,637.1073,640.1531671145327,640.3993949039707,641.817993,4566.044921875,2016-10-17
634,437.8343398042084,638.0589,642.1084999638917,643.1396079129852,639.411011,-538.8414916992188,2016-10-18
635,477.52554843239295,632.16095,640.1225425938279,640.7280249766083,638.133972,-3933.195068359375,2016-10-19
636,524.7949735976049,634.60516,639.0721684624108,639.4485444167949,630.663025,2467.942626953125,2016-10-20
637,569.967509939207,631.3091,631.0462246068843,631.9633067196064,630.825012,5617.88134765625,2016-10-21
638,638.9129540050785,632.98987,631.5146321589475,632.1256037026737,633.135986,-1161.046142578125,2016-10-22
639,713.6185256458002,659.5879,633.8403066312238,634.4409994282507,657.620972,-959.7394409179688,2016-10-23
640,756.8233426059842,656.73834,657.6259639171251,658.9727636900994,657.161011,3570.54248046875,2016-10-24
641,820.4361407692404,644.5997,658.36623307489,658.5119251077824,654.002014,1564.5732421875,2016-10-25
642,851.4978936864318,656.02496,654.7150757274673,655.3468997073614,657.677979,1889.1112060546875,2016-10-26
643,883.5317166766081,677.972,657.810565674891,659.0298794534997,678.213989,664.1050415039062,2016-10-27
644,907.0132828270134,686.55414,679.0838841927492,679.6050264325105,688.0,3001.76708984375,2016-10-28
645,948.1110055430293,691.34265,688.7413973737612,689.4096572611385,690.289001,1794.878173828125,2016-10-29
646,989.255966817618,710.8916,690.7843997409122,691.7030107850272,714.117981,1332.482666015625,2016-10-30
647,993.7701784655026,698.5698,714.7609271608284,715.5772405743114,702.640015,1444.146240234375,2016-10-31
648,1014.274535269514,700.23956,703.8851042632785,704.0774923798415,701.336975,-1884.888916015625,2016-11-01
649,998.6382735999608,723.62244,701.8398154127914,702.771977940515,730.065979,758.9932250976562,2016-11-02
650,981.3125718133336,741.36365,730.258547451869,731.5554620921255,742.346008,574.5923461914062,2016-11-03
651,953.7818570402862,689.2144,743.7650390072163,743.8587309797292,689.124023,1510.41162109375,2016-11-04
652,943.2824893386024,709.44305,690.7679945976593,690.5358177149965,703.525024,6005.68310546875,2016-11-05
653,933.3492882799414,705.3618,702.8917693862882,704.9641818010863,703.812012,6325.7109375,2016-11-06
654,888.4190332182616,709.4238,705.3066491363986,705.2517146903115,710.736023,5109.9248046875,2016-11-07
655,862.2128850695594,704.2267,711.7471077599092,712.1888671291208,703.088989,737.8421020507812,2016-11-08
656,803.6601623066113,711.7788,703.1088807727878,704.5273188934962,709.825012,2667.0419921875,2016-11-09
657,748.2067412229044,731.09827,711.1433485391332,711.2761276015119,722.843994,-1522.120361328125,2016-11-10
658,688.2422771524343,714.8626,723.4323099079411,724.3197964355252,715.554993,-822.0597534179688,2016-11-11
659,651.7965315496663,708.93225,716.1226903740791,717.0169778699484,716.752014,5011.77880859375,2016-11-12
660,623.0658495595935,706.2932,718.0506588535445,718.2162687220882,705.195984,6948.9794921875,2016-11-13
661,566.9994489704061,693.9639,705.7724696910926,706.6383141421888,701.997009,3050.0166015625,2016-11-14
662,537.6679336879324,709.20734,702.6793513095516,703.4332653692827,705.794006,1145.843017578125,2016-11-15
663,484.1768524847719,709.7502,706.7215881487753,707.2374713641093,711.166992,1924.572021484375,2016-11-16
664,441.9688728379269,746.234,711.6649750155952,712.6206537825645,744.875977,-1218.154541015625,2016-11-17
665,403.2489691574792,738.46,745.1437336963567,746.3934844870773,740.705017,-1481.040283203125,2016-11-18
666,395.6830094069944,750.78827,742.2873187529813,742.2146360217398,751.833008,7297.98828125,2016-11-19
667,402.9307765743324,752.33105,752.1253016141719,753.3636661512642,751.879028,2906.648193359375,2016-11-20
668,389.2429695107389,730.5424,752.6809126574794,753.40977311228,731.265015,-296.9313659667969,2016-11-21
669,407.8443735622525,740.2318,732.9961047904934,732.7567684909155,739.643005,-822.7155151367188,2016-11-22
670,406.8656974074677,752.0037,739.4691929301746,741.1506149475733,751.741028,8755.4375,2016-11-23
671,420.6672273431204,752.5018,752.5976741828055,753.2715123414625,744.619995,-1293.656982421875,2016-11-24
672,440.2881954849431,742.8693,746.3911597609982,746.137018444268,740.442017,1681.3876953125,2016-11-25
673,492.1716710198612,740.0883,740.3130910857356,741.9511385075652,741.510986,7604.19775390625,2016-11-26
674,558.7253783337972,734.47437,742.6232593329435,743.0221295853137,735.437012,5342.796875,2016-11-27
675,602.9473119836226,736.9241,736.8334176917257,736.9366631702519,732.484009,-593.5807495117188,2016-11-28
676,676.8376395800013,736.1263,732.4595037359026,733.9780704064609,736.328979,2009.8197021484373,2016-11-29
677,727.3586826799991,735.85114,737.4803997179706,737.8303182646267,736.283997,137.2976531982422,2016-11-30
678,787.7854366391736,744.13293,737.3771062165898,737.7852511373491,746.046021,2525.91650390625,2016-12-01
679,848.1798359697499,755.621,746.0017865373025,747.5657408006648,757.544983,2419.07421875,2016-12-02
680,934.1380030362226,781.29034,758.8262281400547,759.0864317871784,778.247986,1784.7373046875,2016-12-03
681,1027.3702792462195,772.8742,778.8984593651644,779.8284967226036,771.638,7358.689453125,2016-12-04
682,1090.3424535082802,774.3798,772.3874581872575,773.2060473648556,773.393982,7925.2724609375,2016-12-05
683,1174.6992850819954,753.8308,774.624594502332,774.9653410752254,758.719971,-191.9269561767578,2016-12-06
684,1227.231822247393,765.02765,759.5748154625288,760.2636387604435,764.210999,5723.2333984375,2016-12-07
685,1281.23079252026,768.5702,764.7103551786445,765.7650333405797,768.075989,3285.8173828125,2016-12-08
686,1326.9592278077423,771.5355,769.2337652191893,769.6373168930506,769.94397,-1583.216552734375,2016-12-09
687,1390.3935623484426,770.21704,770.6688103494313,771.5088219803333,773.02301,4360.96923828125,2016-12-10
688,1453.7932129712951,773.2086,773.7268283159551,774.593669482219,774.752014,2058.47998046875,2016-12-11
689,1480.3273049729896,770.95654,775.8370939152805,776.3259338976975,770.039978,5134.38671875,2016-12-12
690,1522.4800214176844,779.6796,770.8851905485366,771.6050110900713,780.646973,1868.07373046875,2016-12-13
691,1527.996546808426,780.15155,781.137966174694,782.2320052119208,780.005005,8306.18359375,2016-12-14
692,1531.212431897925,776.9189,781.2777290784531,781.5888273610552,780.070007,2933.95263671875,2016-12-15
693,1523.5001612538565,781.4808,780.7944554036151,781.6539518668724,778.963013,8069.10107421875,2016-12-16
694,1531.9828307370703,785.08154,779.6875806191894,780.544871473915,785.166016,6647.55517578125,2016-12-17
695,1540.0756473342326,792.6892,786.1913655328276,786.759562767366,791.007996,9217.5390625,2016-12-18
696,1512.0846327795691,792.13635,791.7087207837519,792.6125447218026,790.692017,6527.74169921875,2016-12-19
697,1501.5847233202296,791.5727,791.6001471312985,792.2959708015791,792.247009,2261.96875,2016-12-20
698,1457.3399288410933,799.43243,793.2625681091714,793.8538903510793,800.643982,8107.12451171875,2016-12-21
699,1414.609029955755,832.9303,801.1852837725455,802.2666650384804,834.179993,3542.913330078125,2016-12-22
700,1365.5711890536763,866.64984,834.7474943577357,835.8656677833823,864.888,6513.25830078125,2016-12-23
701,1338.0219038249818,920.882,865.8908993941865,866.6311950415484,922.179993,-520.0768432617188,2016-12-24
702,1315.9004504859422,900.91394,922.4434224865472,924.0301160940446,899.651978,5254.64794921875,2016-12-25
703,1263.8785350529945,897.30396,901.9319195000792,901.4601141070492,896.905029,5802.181640625,2016-12-26
704,1235.7325753990676,908.22626,897.7671899006892,898.7080403015223,908.354004,-856.4552612304688,2016-12-27
705,1180.2623953381403,934.7807,908.6848438443984,910.178367513039,934.830994,849.6831665039062,2016-12-28
706,1132.599812187749,974.8315,936.64345293637,936.7046632168384,975.125,-1566.808349609375,2016-12-29
707,1084.6413817104894,971.35406,975.5727480903502,977.0735137621772,972.534973,1173.4208984375,2016-12-30
708,1063.7555052445612,961.2581,974.0692193729416,974.4786826663328,960.627014,8778.470703125,2016-12-31
709,1053.3247171959051,963.7501,962.7398783259832,962.548624392592,963.65802,-389.6203308105469,2017-01-01
710,1017.3524459381072,998.44775,963.8720793304058,965.5852573140926,998.617004,725.7559204101562,2017-01-02
711,1008.8561609484988,1021.97205,999.8357904978952,1000.609050222083,1021.599976,4532.916015625,2017-01-03
712,975.8091067847324,1044.6761,1023.5189310470467,1023.6345402565964,1044.400024,3116.256591796875,2017-01-04
713,952.4734697341676,1154.7034,1044.8853678828611,1046.4767000359166,1156.72998,8149.70556640625,2017-01-05
714,929.858567609106,1015.84753,1156.8492617648387,1159.013194387834,1014.23999,-473.3693542480469,2017-01-06
715,934.453574420333,904.59204,1020.1876641419282,1016.2609459840256,903.487,6859.77490234375,2017-01-07
716,948.7949039988508,906.6494,904.0971743125114,905.3022889810674,908.174988,4347.41748046875,2017-01-08
717,936.0968690979258,913.6022,907.153128865564,909.9990177995784,913.244019,7829.86328125,2017-01-09
718,948.6668879614756,900.7808,917.1239608823377,915.0774964321464,902.440002,-1217.601806640625,2017-01-10
719,933.8668508633252,909.9037,902.5630464945292,904.2533383942888,908.11499,575.8386840820312,2017-01-11
720,925.4629727060172,775.5071,907.902110965449,909.9389079529864,775.177979,2122.60546875,2017-01-12
721,914.0972844720206,801.581,780.519108942398,776.7527020676476,803.737,2930.408935546875,2017-01-13
722,926.0299311162096,824.5385,800.594861335133,805.3655005706048,825.142029,5222.49462890625,2017-01-14
723,943.712158267297,818.80945,825.9918889924439,826.8107457055075,818.142029,36.071083068847656,2017-01-15
724,930.4184711320544,824.1065,822.4942879100704,819.7976023274485,821.78302,-1017.4122924804688,2017-01-16
725,938.6592161793902,835.84937,818.8502559129772,823.4454307485563,830.945984,8559.0283203125,2017-01-17
726,916.1352885830804,903.8236,832.8754104991041,832.6255922839003,909.372986,8111.86328125,2017-01-18
727,897.0774909925486,885.5129,911.287916709452,911.1992489628408,888.335022,1072.864990234375,2017-01-19
728,872.7039991078215,893.5901,887.2562383631985,890.1220375286304,898.171997,386.2383117675781,2017-01-20
729,869.9454989705575,896.2971,900.9677221067402,899.9773721418632,895.549011,6070.8115234375,2017-01-21
730,871.9983591979891,928.3688,896.4999556694197,897.3494920507351,922.205017,-453.5817565917969,2017-01-22
731,842.9348726583879,927.7092,921.3744529428336,924.0551866916728,925.499023,-152.0392608642578,2017-01-23
732,836.0924243486937,906.9736,928.708974274394,927.3553257261908,910.677002,4811.92919921875,2017-01-24
733,800.0039331477701,896.0664,911.3637073030154,912.5056955118622,891.924011,-1190.942138671875,2017-01-25
734,769.7127586542667,903.29877,892.1463263332699,893.717726658816,902.39502,1678.582763671875,2017-01-26
735,698.5479363381339,926.1339,904.6647012177914,904.2082725019848,918.359009,7764.74755859375,2017-01-27
736,652.8012633113524,911.219,918.4110229531904,920.202015905235,919.810974,8953.486328125,2017-01-28
737,616.2846106426553,923.0952,920.8483816844983,921.6566852904454,922.067017,8559.7314453125,2017-01-29
738,553.5796760799527,922.0431,924.1170934116204,923.9169297183174,920.151001,-315.4382019042969,2017-01-30
739,518.4112368012161,919.53644,920.2245123392222,921.9973455699098,920.958984,4203.2041015625,2017-01-31
740,459.5649396232531,976.54834,922.392492174732,922.8068333213452,970.940979,1875.927734375,2017-02-01
741,412.19315970650655,988.3308,971.6489708379612,972.8817315995004,990.000977,8045.79443359375,2017-02-02
742,368.2432937285717,1013.9196,990.7702039905374,991.9770657072712,1011.460022,-432.8547058105469,2017-02-03
743,355.1588438158954,1026.2671,1013.1857303487496,1013.475836108962,1031.329956,8582.9365234375,2017-02-04
744,356.4143069261447,1045.5936,1032.1285326082275,1033.3824997402442,1043.52002,9117.9638671875,2017-02-05
745,336.11339878901674,1022.58325,1044.75428774902,1045.5950718993663,1028.400024,2349.681884765625,2017-02-06
746,347.372794290091,1043.6211,1030.654436597427,1030.4471549708085,1040.140015,-1041.479248046875,2017-02-07
747,338.25387961215404,1055.5797,1040.4540184444568,1042.2088278421547,1062.319946,633.3264770507812,2017-02-08
748,343.0856743153763,1056.6628,1063.6702241926318,1064.429673808987,1064.699951,6010.12841796875,2017-02-09
749,352.9128353903876,997.2261,1066.9194161204066,1066.8140654990116,995.632019,-122.69136810302734,2017-02-10
750,394.2185771350239,996.48645,997.4490172898307,997.618537934638,988.89801,-1.221152901649475,2017-02-11
751,449.4829449693046,1001.0164,989.4421885417596,990.8720552127996,1003.52002,2250.18798828125,2017-02-12
752,481.8053572900742,1000.7065,1004.9011041517522,1005.5211425478328,998.88501,9188.80859375,2017-02-13
753,543.3129604773632,984.585,1000.5299317003796,1000.8775524298449,991.734985,7743.8544921875,2017-02-14
754,581.1166509546774,1009.98865,992.6250723037213,993.7142860165652,1006.210022,7520.033203125,2017-02-15
755,628.657293571232,1018.304,1007.2344169633926,1008.216122849982,1007.650024,688.5498657226562,2017-02-16
756,676.1754486053949,1019.97925,1009.377498917417,1009.6587894234058,1026.119995,3618.389404296875,2017-02-17
757,749.4538864617825,1055.945,1026.6619984539066,1028.1629130687238,1049.209961,4747.697265625,2017-02-18
758,830.3928328036981,1053.1366,1050.4637924391045,1051.2955125273274,1054.76001,364.6147766113281,2017-02-19
759,881.6464349867946,1046.092,1056.6022636089651,1056.855799072953,1048.689941,2029.5255126953125,2017-02-20
760,955.0416545197644,1090.3574,1049.705035861705,1050.7745331064189,1079.280029,692.5457153320312,2017-02-21
761,997.5411902925998,1119.8287,1080.0731235855317,1081.4210013589973,1114.800049,378.7917785644531,2017-02-22
762,1042.592809767335,1116.9702,1116.4490512555292,1117.0063442407215,1117.27002,4197.73486328125,2017-02-23
763,1080.5983486462844,1170.4208,1118.8406631580824,1119.4808520130198,1172.709961,8691.8427734375,2017-02-24
764,1137.6517070765954,1161.7345,1173.0558449651458,1175.0224370886674,1170.410034,9073.37890625,2017-02-25
765,1196.1059326372392,1141.8118,1173.1240799749503,1172.7183003568816,1144.27002,8149.2607421875,2017-02-26
766,1219.198122151499,1157.7156,1146.3009506345322,1146.5303982273897,1163.780029,780.2258911132812,2017-02-27
767,1259.4536745450168,1184.962,1163.7796496978317,1166.076156622899,1180.719971,8866.6083984375,2017-02-28
768,1264.6319037218736,1174.4083,1183.3724742162008,1183.0471037995967,1180.040039,1445.80859375,2017-03-01
769,1269.055858072209,1225.4736,1181.897849093255,1182.3659279385622,1224.680054,-540.6022338867188,2017-03-02
770,1264.0601285416724,1253.0739,1224.427224404404,1227.087499151197,1250.709961,1736.66943359375,2017-03-03
771,1276.706532287974,1278.6102,1253.8713522898026,1253.164863166444,1277.430054,251.7563934326172,2017-03-04
772,1290.32834340177,1257.2069,1278.8871090713392,1279.933597778101,1254.290039,2370.573486328125,2017-03-05
773,1269.132390496411,1276.7415,1255.7629038554514,1256.7514626849345,1267.469971,5586.84619140625,2017-03-06
774,1266.581131975178,1271.7283,1270.044125440396,1269.955391937279,1273.209961,4824.42529296875,2017-03-07
775,1231.3172720799032,1222.8611,1274.461501304578,1275.7058273636687,1223.22998,4049.82373046875,2017-03-08
776,1198.4742795743707,1150.235,1225.9731864765245,1225.6347792987528,1150.349976,9842.080078125,2017-03-09
777,1160.1070541421525,1190.6401,1153.1331285889587,1152.6214995686505,1189.359985,2664.8876953125,2017-03-10
778,1143.893026960022,1111.9655,1188.4535991684,1191.7029192875068,1116.319946,5110.470703125,2017-03-11
779,1133.664692889134,1176.9849,1120.6765903879234,1118.5290330295434,1176.619995,9547.2421875,2017-03-12
780,1094.0031389634646,1220.8438,1176.2052497499812,1178.939626561645,1221.780029,9785.3916015625,2017-03-13
781,1078.6148384322769,1238.8191,1221.8719731510198,1224.1821824454526,1232.160034,10203.00390625,2017-03-14
782,1036.2543425768913,1232.8925,1236.9147391698225,1234.581123799296,1240.160034,4885.83642578125,2017-03-15
783,1002.03621149494,1240.4491,1239.8032513568248,1242.5957104622255,1251.329956,2919.822998046875,2017-03-16
784,967.8703205036376,1177.0844,1252.4795459876818,1253.785987653619,1180.160034,10332.63671875,2017-03-17
785,961.1706367818086,1094.7053,1185.630756917197,1182.4861424599972,1099.689941,361.9070129394531,2017-03-18
786,965.3981950209017,976.13104,1099.385039835303,1101.8684666399492,976.72998,166.3657684326172,2017-03-19
